Number,Age,Sex,Family number,Auto isolation,Careful factor,Social distance factor,Death risk factor,Symptomatic,Severe illness,Urban area
0,4,Male,0,False,1.0633828009684598,1.0005060722239496,1.0,False,False,A
1,20,Female,1,False,1.1094349244013213,1.0241115581218556,1.0,False,False,A
2,59,Female,1,False,0.872323020115047,0.9989929657360886,1.6865306122448978,False,False,A
3,64,Female,1,False,1.0232152991098105,0.9042891885139471,1.9436734693877549,False,False,A
4,53,Male,1,False,1.0333441316231127,1.0461257578712684,1.4318367346938774,False,False,A
5,42,Male,2,False,1.002151345096064,0.9906819795344961,1.117551020408163,False,False,A
6,68,Male,2,False,0.8939534657028654,0.8709883100617407,2.178775510204081,False,False,A
7,72,Female,3,False,1.0310956890218421,0.9851271731223312,2.4399999999999995,False,False,B
8,57,Male,3,False,0.9943801494276723,0.9634950877299235,1.5951020408163266,False,False,B
9,56,Male,4,False,1.0605347188398158,1.1132919825989391,1.5518367346938775,False,False,B
10,51,Male,4,False,0.8990781045952193,0.9224053799833559,1.3599999999999999,False,False,B
11,64,Female,5,False,0.8997505639117864,1.125821517784967,1.9436734693877549,False,False,A
12,54,Female,5,False,0.9845966106075156,0.9933427229710353,1.470204081632653,False,False,A
13,59,Female,5,False,0.9174936963700243,1.0495148720036038,1.6865306122448978,False,False,A
14,40,Female,6,False,0.9548976371501742,0.9649597792349938,1.0816326530612244,False,False,B
15,34,Male,6,False,1.093325264716153,1.1456343805663183,1.0130612244897956,False,False,B
16,54,Female,6,False,1.0038676653776726,0.9466914831611678,1.470204081632653,False,False,B
17,87,Male,7,False,1.0556288513723298,1.0193392705292075,3.652244897959183,False,False,A
18,87,Female,7,False,0.8910210232248227,0.9785301559941116,3.652244897959183,False,False,A
19,45,Female,7,False,1.0357458568758178,1.1093415989245474,1.1836734693877549,False,False,A
20,65,Male,7,False,0.917753941091277,0.972239922381381,1.9999999999999996,False,False,A
21,62,Male,8,False,0.9947173389602393,0.8716652768331559,1.8359183673469386,False,False,A
22,78,Male,8,False,0.9978624218182739,1.0593393623111307,2.8808163265306117,False,False,A
23,89,Female,9,False,0.9886317023022366,1.0439547530713484,3.8416326530612235,False,False,A
24,67,Male,9,False,0.8567967909846059,1.0397934705660563,2.117551020408163,False,False,A
25,64,Male,10,False,1.0428077855702669,0.9265575881200183,1.9436734693877549,False,False,B
26,4,Female,10,False,0.8566410098441172,1.037537093677109,1.0,False,False,B
27,63,Female,11,False,0.9949165867047078,0.8727500439272682,1.8889795918367347,False,False,A
28,64,Female,11,False,1.0775247328551367,1.0651139221052093,1.9436734693877549,False,False,A
29,18,Male,12,False,1.0679069535283792,1.0238620340479965,1.0,False,False,A
30,34,Female,12,False,0.9437641744041361,1.0559406477479285,1.0130612244897956,False,False,A
31,81,Male,13,False,0.8611291517044383,1.0007479399811823,3.1232653061224482,False,False,B
32,9,Male,13,False,1.0252189785362642,0.8700005223544112,1.0,False,False,B
33,77,Male,13,False,0.9901718408611313,1.0701294347994084,2.8032653061224484,False,False,B
